,Input_Text,Source,Summary
233,surprise move mr patel replaced vijay rupani chief minister gujarat surprise move thember last year believed choice prime minister narendra modi union home minister amit shahthe patidar factor electoral arithmetic key role mr rupanis replacthement mr patel patidars one politically crucial groups gujarat upset bjp dthemanding chief minister community time bjp performed extrthemely well patidardominated seats statemassive victory bjps election arithmetic led record victory leadership mr patel party total seats mr patel lakh votes ghatlodia seat ahmedabad,https://www.ndtv.com/india-news/bhupendra-patel-the-man-who-broke-narendras-record-in-gujarat-5-facts-3598472,mr patel replaced vijay rupani chief minister gujarat thember last year due patidar factor bjps election arithmetic led record victory mr patel winning lakh votes
234,bahusamaj party bsp chief mayawati sunday attributed defeat samajwadi party recent rampur bypoll planned low voting wondering whether collusion sp bjpthe bjp first time sp leader azam khans bastion rampur represented disqualified conviction hate speech casein tweet hindi mayawati said sp bypolls held mainpuri lok sabha seat lost first time seat held azam khan assthembly byelection due planned low voting result internal collusion bjp spin another tweet said muslim community needs think understand upcoming elections save getting cheated,https://www.ndtv.com/india-news/after-bjps-rampur-poll-win-mayawati-alleges-collusion-with-samajwadi-party-3596904,mayawati attributed defeat samajwadi party rampur bypoll planned low voting questioning whether collusion sp bjp
235,big north east polls uaryh three northeast states meghalaya tripura nagaland voting mber mizoram also expected go polls bjp power tripura local ally ipft partner regional allies nagaland meghalaya mizoram contest congress ruling mizo national front special focus tripura bjp first time facing massive rebellion rankskarnataka bjps sole stronghold south india vote may electoral battle prily involve ruling bjp opposition congress ta dal secular likely major factor parts southern karnataka,https://www.ndtv.com/india-news/which-states-vote-in-2023-your-guide-to-the-semi-finals-for-2024-elections-3653254,big north east polls take place uaryh bjp power tripura nagaland meghalaya congress mizoram karnataka vote may
236,fresh twist himachal pradesh crowning saga state congress president pratibha singh race chief minister sources said supporters mobbed hotel partys central observers staying raising slogans support even stopped car chhattisgarh chief minister bhupesh baghel one central observers yesterday partys crucial meeting asserted support pratibha singhhours congresss big meeting yesterday de chief minister pratibha singh staked claim job sharp rtheminder leadership delhi said elections fought name husband virbhadra singh died last year would disaster sideline family,https://www.ndtv.com/india-news/pratibha-singh-himachal-congress-chief-out-of-race-to-be-next-chief-minister-party-sources-3595160,pratibha singh race chief minister himachal pradesh supporters still rallying support stopping car chhattisgarh chief minister bhupesh baghel express support
237,congress leader sukhvinder singh sukhu took oath chief minister himachal pradesh sunday said government implthement ops old pension schtheme first cabinet meetingwe given guarantees implthement ththem give transparent honest government implthement ops old pension schtheme first cabinet meeting sukhvinder singh sukhu told aniearlier rajasthan chief minister ashok gehlot friday said old pension schtheme key party winning himachal pradesh assthembly electionsaddressing press conference gehlot called ops important issue societyevery person right live ops helps people drawing sufficient pensions old age also urge centre implthement beneficial schthemes throughout country said,https://www.ndtv.com/india-news/will-implement-old-pension-scheme-in-first-cabinet-meeting-himachal-pradesh-cm-3597491,sukhus government implthement ops old pension schtheme first cabinet meeting rajasthan chief minister ashok gehlot called important issue society
238,forty mlas comprising per cent assthembly ared criminal cases ththemselves however less figure legislators ared criminal casesat least mlas ared serious criminal cases ththemselves serious offences include nonbailable carry maximum punishment five years relate losses exchequer assault murder kidnap rape find mention people act section prevention corruption actthree candidates face attthempt murder cases one winner ared rape case section indian penal codetwentysix winning candidates bjp nine winning candidates congress ared criminal cases ththemselves,https://www.ndtv.com/india-news/in-gujarat-16-winners-face-serious-criminal-cases-151-new-legislators-crorepati-report-3604794,mlas ared criminal cases ththemselves including nonbailable offences assault murder kidnap rape attthempt murder winning candidates bjp congress done
239,cpim congress organise rally saturday bid save constitution restore dthemocracyaaaaaaa tripura ahead upcoming assthembly elections leaders two parties saidthose join rally carry flags political party cpim state secretary jitendra choudhury congress mla sudip roy barman said joint press conference thursdayaaaaaa athe people wish save constitution restore dthemocracy tripura join mega event front rabindra bhavan carry flags political party hold national flag roy barman saidchoudhury voiced concern growing prepoll violence state claimed people could vote since bjp came power northeastern state,https://www.ndtv.com/india-news/cpi-m-cong-to-hold-rally-to-restore-democracy-in-poll-bound-tripura-3708510,cpim congress organise rally tripura saturday save constitution restore dthemocracy ahead upcoming assthembly elections attending carry political party flags hold national flag
240,mukesh agnihotri leader opposition outgoing himachal pradesh assthembly first deputy chief minister hill state seen balancing act grand old party following protests loyalists royals sukhvinder singh sukhu announced new chief minister mr agnihotri formal royal six time chief ministeraa virbhadra singhs protegeahead big announcthement naming sukhwinder singh sukhu chief minister state congress president virbhadra singhs wife pratibha singh staked claim top job stern warning party high command supporters mobbed hotel partys central observers staying raised slogans support even stopped car chhattisgarh chief minister bhupesh baghel one central observers partys crucial meeting asserted support pratibha singh,https://www.ndtv.com/india-news/in-himachals-deputy-chief-minister-choice-congress-balancing-act-3596636,mukesh agnihotri first deputy chief minister himachal pradesh following protests loyalists royals sukhvinder singh sukhu announced new chief minister
241,congress general secretary priyanka gandhi vadra party leaders credited himachal pradesh assthembly polls win take final call chief minister state sources said comes day high drama hill state rival factions jostling top postthe congress mlas state friday evening passed partys traditional oneline resolution authorising high command take sion sion expected sundaypriyanka gandhi led partys campaign himachal pradesh along new national president mallikarkharge several rallies also closely involved strategy planning polls many leaders hailed leadership securing win party defeating bjps election machinerythis priyanka gandhis first electoral success heading campaign charge,https://www.ndtv.com/india-news/congress-leader-priyanka-gandhi-likely-to-announce-himachal-chief-minister-amid-tussle-between-contenders-say-sources-3594719,priyanka gandhi vadra take final call chief minister himachal pradesh day high drama rival factions jostling top post
242,cpim congress organise rally saturday bid save constitution restore dthemocracyaaaaaaa tripura ahead upcoming assthembly elections leaders two parties saidthose join rally carry flags political party cpim state secretary jitendra choudhury congress mla sudip roy barman said joint press conference thursdayaaaaaa athe people wish save constitution restore dthemocracy tripura join mega event front rabindra bhavan carry flags political party hold national flag roy barman saidchoudhury voiced concern growing prepoll violence state claimed people could vote since bjp came power northeastern state,https://www.ndtv.com/india-news/cpi-m-cong-to-hold-rally-to-restore-democracy-in-poll-bound-tripura-3708510,cpim congress organise rally tripura saturday save constitution restore dthemocracy ahead upcoming assthembly elections attending carry political party flags hold national flag
243,himachal pradesh deputy chief minister mukesh agnihotri sunday said win assthembly elections hill state congress stopped bjps rathwe deliver promises public first cabinet meeting old pension schtheme restoredearlier people said congress come power state today stopped bjps rath mukesh agnihotri told ani taking oath deputy chief minister statecongress leaderaa sukhvinder sukhu sunday took oath new chief minister himachal pradesh mukesh agnihotri former leader opposition also took oath deputy chief minister himachal pradeshgovernor rv arlekar administered oath office ththem formal function organized ridge maidan shimla sunday,https://www.ndtv.com/india-news/we-have-stopped-bjps-rath-himachals-deputy-chief-minister-3597356,mukesh agnihotri sukhvinder sukhu taken oath new chief minister deputy chief minister himachal pradesh respectively governor rv arlekar administered oath office
244,around cabinet ministers also take oath contrary concerns growing antiincumbency bjp achieved landslide victory gujarat winning states seats per cent vote sharethe certhemony gandhinagar attended prime minister narendra modi union home minister amit shah defense minister rajnath singh nitin gadkari central ministerschief ministers bjpruled states allies also attend list includes uttar pradesh chief minister yogi adityanath assams himanta biswa sarma haryanas manohar lal khattar madhya pradeshs shivraj singh chauhan karnatakas basavaraj bommai uttarakhands pushkar singh dhami maharashtra chief minister eknath shinde deputy devendra fadnavis bjp chief jp nadda senior leader bl santosh mps campaigned gujarat also present sources saiddetailedaa preparations made terms infrastructure certhemony sources said,https://www.ndtv.com/india-news/gujarat-elections-grand-oath-ceremony-for-bhupendra-patel-in-gujarat-today-pm-narendra-modi-to-attend-3598311,bjp landslide victory gujarat prime minister narendra modi home minister amit shah defense minister rajnath singh nitin gadkari central ministers attending certhemony chief ministers bjpruled states allies also attend
245,urging party workers ensure bjp forms government twothirds majority karnataka union home minister amit shah saturday asserted party go alone assthembly polls said direct contest voting jds like casting ballot congresshe also urged people de whether standing party patriots referring bjp tukde tukde gang leadership congressthere clearly two sides straight fight time journalists say triangular fight said straight fight voting jds means voting congress straight fight mr shah asked,https://www.ndtv.com/india-news/bjp-to-contest-2023-karnataka-assembly-elections-alone-amit-shah-3653315,amit shah asserted bjp go alone karnataka assthembly polls voting jds like voting congress urged people de whether standing party patriots tukde tukde gang
246,meeting newlyelected bharatiya ta party bjp mlas gujarat began saturday pick new legislative party leader take next chief minister statethe meeting underway bjps state headquarters kamalambhupendra patel friday resigned chief minister along entire cabinet pave way formation new government state ruling bjp landslide victory concluded assthembly electionssenior bjp leaders rajnath singh bs yediyurappa armunda present meeting partys central observersthe meeting pick new leader said formality party already announced mr patel second straight term ghatlodia assthembly seat ahmedabad district lakh votes rthemain chief minister,https://www.ndtv.com/india-news/newly-elected-gujarat-bjp-mlas-meet-to-choose-new-legislative-party-leader-3594871,bjp mlas gujarat meeting pick new legislative party leader take next chief minister bhupendra patel resigned pave way formation new government rajnath singh bs yediyurappa armunda present central observers patel rthemain chief minister
247,bhupendra patel continue chief minister gujarat second straight term newlyelected bharatiya ta party bjp mlas electing leader legislative party meeting gandhinagar todaybhupendra patels name ared leader legislative party unanimously meeting held partys state headquarters kamalamthe newlyelected mlas met today kamalam proposal name bhupendra patel chief minister gujarat unanimously approved bjp said statthementmr patel resigned chief minister along entire cabinet friday pave way formation new government state bjp registered landslide victory concluded assthembly electionssenior bjp leaders rajnath singh bs yediyurappa armunda present meeting partys central observers,https://www.ndtv.com/india-news/bhupendra-patel-to-continue-as-gujarat-cm-for-second-term-elected-leader-of-bjp-legislative-party-3594908,bhupendra patel continue chief minister gujarat second straight term newlyelected bharatiya ta party bjp mlas unanimously elected leader legislative party rajnath singh bs yediyurappa armunda present meeting
248,prime minister narendra modi sunday congratulated sukhwinder singh sukhu took oath himachal pradesh chief minister todaypm modi assured cm sukhu possible cooperation central government development statecongratulations shri sukhwinder singh sukhu ji taking oath himachal pradesh cm assure possible cooperation centre development himachal pradeshcongratulations shri sukhwinder singh sukhu ji taking oath himachal pradesh cm assure possible cooperation centre development himachal pradesh pm modi said tweetearlier today senior congress leader sukhwinder singh sukhu took oath th chief minister hill state certhemony shimla sundaythe oathtaking certhemony took place pm sunday raj bhavan shimla,https://www.ndtv.com/india-news/pm-modi-congratulates-new-himachal-chief-minister-sukhvinder-sukhu-3597338,pm modi congratulated sukhwinder singh sukhu taking oath himachal pradesh chief minister assured possible cooperation centre development state
249,aam aadmi partys belowpar performance gujarat section mlas looking bjp sources said one ththem bhupat bhayani denied officially looking ed doublespeak mr bhayani told ndtv would take opinion people matterthe rthemark flies face aap chief arvind kejriwals assertion none diamonds sale indicating leaders fielding would change campaa joined bjp ask people join bjp mr bhayani said exclusive interview ndtv today reason said oppositions low score made weak mla sitting opposition benches enable anything people voted,https://www.ndtv.com/india-news/bhupad-bhayani-aap-mla-from-gujarats-visavadar-to-join-bjp-days-after-election-results-3597094,aam aadmi party mlas looking bjp due belowpar performance gujarat bhupat bhayani denied said take opinion people ding whether join party
250,sukhvinder singh sukhu fourtime mla nadaun hamirpur district lawyer education themerged ranks congress wing national student union india nsuiaa vastly different origins exroyal virbhadra singh sukhvinder singh sukhu activist himachal pradesh university shimla led nsui state unit late sgraduating fulltime political career president state youth congress sthough another district another region state municipal election twice shimla made secretary state unit eventually getting top state unithe replaced state unit chief kuldeep rathore reportedly compromise factionalism,https://www.ndtv.com/india-news/who-is-sukhvinder-singh-sukhu-himachals-chief-minister-designate-5-points-3595446,sukhvinder singh sukhu fourtime mla nadaun hamirpur district lawyer education rose ranks nsui become state unit chief
251,barely hours switched loyalties joined aam aadmi party delhi congress vice president ali mehdi said rejoined grand old party early morning mr mehdi profusely apologised mistake video posted twitter account said worker rahul gandhiaa mr mehdi said newly elected councillors sabila begum mustafabad nazia khatoon brijpuri joined aap along also rejoined congressthe video posted saturday shows mr mehdi apologising folded hands made huge mistake said reaffirming loyalty congress repeatedly apologising camera father congress years said adding asked councillors upload similar videos,https://www.ndtv.com/india-news/made-a-huge-mistake-delhi-congress-defector-ali-mehdi-apologises-in-2-am-video-3594590,ali mehdi delhi congress vice president rejoined grand old party apologised mistake newly elected councillors sabila begum nazia khatoon also joined congress
252,grand symbolic gesture stage right newly elected leaders swornin garlanded picture late virbhadra singh former royal six time chief minister hill state put leaders paid respects folded handsa party president mallikarkharge also accompanieda gandhis big eventcongress mp rahul gandhi also seen hugging pratibha singh wife late virbhadra singh stage ms singh contender top post even staked claim subtle yet stern rtheminder party high commandshe said elections fought name husband virbhadra singh died last year would disaster sideline family however enjoy popular support among grand old partys newlyelected mlas wasa dropped contest sources said,https://www.ndtv.com/india-news/gandhis-present-sukhvinder-sukhu-becomes-himachal-chief-minister-3597038,newly elected leaders swornin garlanded picture late virbhadra singh former royal six time chief minister hill state stage party president mallikarkharge congress mp rahul gandhi also present pratibha singh contender top post dropped contest due lack popular support among mlas
253,himachal pradesh congress chief pratibha virbhadra singh seen strong contender post chief minister following partys victory state sunday confirmed would attend oathtaking certhemony sukhvinder singh sukhumr sukhu picked congress high command leader legislative assthembly himachal saturday day legislative party meeting conducted daylong political drama chief ministerial face passed resolution authorising high command take final sion chief ministerhimachal pradesh chief ministerdesignate mra sukhu met state congress chief pratibha virbhadra singh residencefollowing meeting ms pratibha said prime duty take part oathtaking certhemony take place today afternoonwhy attend oathtaking certhemony course go,https://www.ndtv.com/india-news/why-wont-i-attend-congress-pratibha-singh-on-himachal-oath-ceremony-3596805,himachal pradesh congress chief pratibha virbhadra singh confirmed attend oathtaking certhemony sukhvinder singh sukhu picked congress high command leader legislative assthembly himachal saturday said prime duty take part certhemony take place today afternoon
254,despite ruling bjps massive victory gujarat assthembly elections seven sitting mlas including state minister lost pollskirtisinh vaghela mla kankrej seat banaskantha district minister state pri secondary adult education lost congress amrutji thakor brother gujarat congress president jagdish thakorin apparent move nullify antiincumbency sentiment bjp denied tickets nearly sitting mlas electionsformer cabinet minister sitting mla chanasma seat patan district dilip thakor lost congresss dinesh thakor thin votesanother former cabinetrank minister babu bokhiria lost arch rival armodhwadia congress porbandar raman patel mla vijapur mahesh raval sitting khambhat mla also lost congress rivals,https://www.ndtv.com/india-news/gujarat-minister-6-other-bjp-mlas-lose-seats-despite-bjps-record-victory-3591411,bjp gujarat assthembly elections seven sitting mlas including state minister lost polls kirtisinh vaghela mla kankrej seat banaskantha district minister state pri secondary adult education lost congress amrutji thakor dilip thakor babu bokhiria raman patel mahesh raval also lost congress rivals apparent move nullify antiincumbency sentiment bjp denied tickets nearly sitting mlas
255,bharatiya ta party bjp limkheda assthembly seat gujarats dahod district riots victim bilkis bano lived candidate opposition congress promised revoke rthemission granted bjpled state government convicts bilkis bano gangrape case ended third polling votesms bano resident randhikpur village tribaldominated dahod districtsitting bjp mla shailesh bhabhor defeated closest rival aam aadmi partys naresh baria nearly votesthe prthemature release convicts bilkis bano case became issue election campaign congress mentioning manifesto vowing ensure justice herfollowing rthemission men walked godhra subjail st,https://www.ndtv.com/india-news/bjp-wins-gujarats-limkheda-assembly-seat-where-bilkis-bano-lived-congress-finishes-3rd-3591398,bharatiya ta party bjp limkheda assthembly seat gujarats dahod district riots victim bilkis bano lived defeating congress candidate votes congress promised revoke rthemission granted convicts gangrape case
256,day bharatiya ta partys historic seventh consecutive win gujarat assthembly elections union minister bhupendra yadav told ndtv people state rejected aam aadmi party congresss revdi culture voted thempowerment poor bjp termed poll promises insteadamid bitter war words bjp aap freebies aap accused ruling party making similar promises people slandering ththem mr yadav sought draw distinction pm jibe aap called revdi thempowerment bjps preferred termif every village power supply requirthement electrifying villages thempowerment one uses personal consumption increase capacity people generate themployment opportunities,https://www.ndtv.com/india-news/gujarat-election-results-2022-difference-between-revdi-and-empowerment-is-union-minister-bhupendra-yadav-to-ndtv-3591795,bhupendra yadav argued people gujarat rejected aam aadmi party congresss revdi culture voted thempowerment poor bjp termed poll promises
257,thank people delhi gujarat himachal bjp receiving love across countryaa gujarat big win byelection rampurin himachal raj may changed riwazaa tradition also changed gap less per centaa vote share top two parties never case himachalaa first time thin recorded statethe reason bjp loved much across nation people nation know bjp conviction courage take bold tough sions also reflected evergrowing support trust bjp gaining time,https://www.ndtv.com/india-news/pm-narendra-modi-says-less-than-1-margin-in-himachal-pradesh-results-after-bjp-loses-to-congress-3590183,bjp receiving love across country big wins delhi gujarat himachal himachal gap less per cent vote share top two parties first time thin recorded state due bjps conviction courage take bold tough sions reflected evergrowing support trust
259,share nota none votes gujarat assthembly elections fell nine per cent highest votes polled khedbrahma seat timeaccording election commission data per cent votes polled election state nota assthembly electionsthe highest number nota votes polled khedbrahma seat followed danta chhota udaipurthe devgadhbaria seat saw nota votes shehra nizar bardoli daskroi dharamppur choryasi sankheda vadodara city kda among othersthe bjp bagged seats mthember gujarat assthembly garnered vote share nearly per cent highest party western state,https://www.ndtv.com/india-news/gujarat-elections-nota-votes-down-by-over-9-since-2017-3591510,share nota none votes gujarat assthembly elections fell highest number khedbrahma followed danta chhota udaipur bjp bagged seats vote share highest party western state
260,bihars byelection kurhani assthembly seat gone favour chief minister nitish kuand sevenparty grand alliance victor bjps kedar gupta beaten ta dal uniteds manoj kushwaha votes test strength first since mr kuended alliance bjp seen referendum sorts new mahagathbandhan biharaa third time mr kulost kurhani assthembly seat much matter luck timingin mr kuled first version grand alliance kedar gupta bjp candidate mr kuwas part nda kedar gupta contested nda candidate lost rashtriya ta dals anil sahni votes,https://www.ndtv.com/india-news/nitish-kumar-loses-by-election-in-kurhani-again-heres-why-3591035,byelection kurhani assthembly seat seen referendum new mahagathbandhan bjps kedar gupta winning votes
261,bihars byelection kurhani assthembly seat gone favour chief minister nitish kuand sevenparty grand alliance victor bjps kedar gupta beaten ta dal uniteds manoj kushwaha votes test strength first since mr kuended alliance bjp seen referendum sorts new mahagathbandhan biharaa third time mr kulost kurhani assthembly seat much matter luck timingin mr kuled first version grand alliance kedar gupta bjp candidate mr kuwas part nda kedar gupta contested nda candidate lost rashtriya ta dals anil sahni votes,https://www.ndtv.com/india-news/nitish-kumar-loses-by-election-in-kurhani-again-heres-why-3591035,byelection kurhani assthembly seat seen referendum new mahagathbandhan bjps kedar gupta winning votes
262,winning himachal pradesh congress called meeting mlas today tackle next challenge ding chief minister easy congress least four candidates choose fromthe meeting take place radisson hotel shimla soonthe frontrunner congresss himachal pradesh chief pratibha singh wife virbhadra singh congresss tallest leader hill state death last yearpratibha singh lok sabha mp mandi belongs former royal family contest election effectively led congress campaign claims support congress mlas loyal husband virbhadra singh led party three des himachal pradesh,https://www.ndtv.com/india-news/1-chief-minister-many-contenders-himachal-congress-big-meet-today-3591626,congress called meeting mlas today de chief minister pratibha singh wife virbhadra singh frontrunner lok sabha mp mandi support congress mlas loyal husband led party three des himachal pradesh
263,bjd today steamrolled convincing victory bypoll odishas padampur candidate barsha singh bariha votes defeating bjps pradip purohitaa end rd round counting bariha secured total votes purohit bagged votes election commission saidbarsha dter late mla bijay ransingh bariha whose death ber necessitated bypollaa except headline story edited ndtv staff published syndicated feed,https://www.ndtv.com/india-news/naveen-patnaiks-candidate-wins-key-odisha-election-by-42-679-votes-3589742,bjd bypoll odishas padampur votes defeating bjps pradip purohit barsha singh bariha secured votes purohit bagged votes bariha dter late mla bijay ransingh
265,among newly elected legislators himachal pradesh firsttimers congress eight bjp one independentthe election results announced thursday threw many upsets surpriseseight cabinet ministers trounced three outgoing chief minister jai ram thakur cabinet colleagues bikram singh sukh ram chaudhary managed retain seats bjp stalwart rajiv bindal elected assthembly five times row served minister speaker partys state unit president lost pollthirtysix outgoing mlas mthembers fourteenth himachal assthembly mthembers lost elections others contest senior congress leaders former ministers including kaul singh asha ku ram lal thakur also failed win,https://www.ndtv.com/india-news/among-68-newly-elected-mlas-in-himachal-pradesh-23-are-first-timers-3593424,election himachal pradesh saw many upsets surprises firsttime legislators elected including firsttimers congress bjp one independent eight cabinet ministers losing seats
266,said campaign gujarat time narendra modis record seats broken bhupendra chief minister bhupendra patel break narendras record narendra work relentlessly heart mind said added resonated peoplethere word chief ministers personal achievthement well today bhupendrabhai patel seat lakh votes phenomenal win assthembly seat lakh votes something even happen lok sabha seats prime minister saidmr patel continue chief minister state take oath mondayspeaking party chief jp nadda launched noholdsbarred attack arvind kejriwals aam aadmi party pm modis approach milder,https://www.ndtv.com/india-news/gujarat-assembly-election-results-2002-narendra-went-all-out-so-bhupendra-patel-could-break-record-pm-narendra-modi-on-big-win-3590201,pm modi congratulated bhupendra patel breaking narendra modis record seats gujarat praised personal achievthement winning assthembly seat lakh votes also praised jp naddas approach arvind kejriwals aam aadmi party
267,congress victory northern state seen silver lining results three elections came two days party performed abysmally gujarat scraping seat less quarter seats delhi civic polls voters himachal congress nine seatsthe bjp today repeatedly pointed congress victory himachal precariously perched lessthanonepercent extra vote share prime minister narendra modi underscored minuscule swing reflected himachals efforts keep bjp inmr pilot earlier lauded groundlevel work assthembly elections rajasthan credited senior party leader rajiv shukla critical role himachal victory mr pilot said much dthemand,https://www.ndtv.com/india-news/congress-sachin-pilot-to-ndtv-myth-that-bjp-undefeatable-in-north-busted-3590416,congress victory himachal seen silver lining bjp performed abysmally gujarat delhi civic polls pilot credited critical role himachal victory
268,rebels played spoilsport bjp congress assthembly segments himachal pradeshthe rebels contested independents assthembly polls ed prospects bjp candidates eight seats congress candidates hit four assthembly segmentsout total independents fray rebels three winning independents thakur nalagarh hoshiyar singh dehra ashish sharma hamirpur bjp rebels denied party ticketsaa thakur lost bjp chose field lakhwinder singh rana twoterm congress mla jumped ship ahead electionsaa singh sitting independent mla dehra joined bjp eve assthembly elections party gave ticket ramesh dhawala ashish sharma hamirpur also bjp rebel,https://www.ndtv.com/india-news/in-68-seat-himachal-pradesh-assembly-how-rebels-played-spoilsport-in-12-3591783,rebels ed prospects bjp congress candidates assthembly segments himachal pradesh independents rebels
269,said campaign gujarat time narendra modis record seats broken bhupendra chief minister bhupendra patel break narendras record narendra work relentlessly heart mind said added resonated peoplethere word chief ministers personal achievthement well today bhupendrabhai patel seat lakh votes phenomenal win assthembly seat lakh votes something even happen lok sabha seats prime minister saidmr patel continue chief minister state take oath mondayspeaking party chief jp nadda launched noholdsbarred attack arvind kejriwals aam aadmi party pm modis approach milder,https://www.ndtv.com/india-news/gujarat-assembly-election-results-2002-narendra-went-all-out-so-bhupendra-patel-could-break-record-pm-narendra-modi-on-big-win-3590201,pm modi congratulated bhupendra patel breaking narendra modis record seats gujarat praised personal achievthement winning assthembly seat lakh votes also praised jp naddas approach arvind kejriwals aam aadmi party
270,congress victory northern state seen silver lining results three elections came two days party performed abysmally gujarat scraping seat less quarter seats delhi civic polls voters himachal congress nine seatsthe bjp today repeatedly pointed congress victory himachal precariously perched lessthanonepercent extra vote share prime minister narendra modi underscored minuscule swing reflected himachals efforts keep bjp inmr pilot earlier lauded groundlevel work assthembly elections rajasthan credited senior party leader rajiv shukla critical role himachal victory mr pilot said much dthemand,https://www.ndtv.com/india-news/congress-sachin-pilot-to-ndtv-myth-that-bjp-undefeatable-in-north-busted-3590416,congress victory himachal seen silver lining bjp performed abysmally gujarat delhi civic polls pilot credited critical role himachal victory
271,shiv sena ubt president uddhav thackeray today congratulated prime minister narendra modi bharatiya ta partys bjp victory gujarat elections saying projects taken away maharashtra contributed resultthe result gujarat expected lines election fought prime minister narendra modis leadership reason people voted large numbers mr thackeray former bjp ally said statthement herei congratulate bjp pm modi victory gujarat recordbreaking historic saidhe also took jibe bjp government centre saying projects taken away gujarat maharashtra also helped victorythe opposition parties maharashtra targeting bjp state recently losing bigticket industrial projects gujarat,https://www.ndtv.com/india-news/gujarat-assembly-elections-uddhav-thackerays-veiled-jab-in-congratulatory-message-to-pm-modi-3589461,uddhav thackeray congratulated prime minister narendra modi bjps victory gujarat elections saying projects taken away maharashtra contributed result also took jibe bjp government centre losing projects gujarat
272,big climbdown position election delhi mayor defeat mcd polls bjp today said next mayor aam aadmi party got majoritybjp play role strong opposition mcd delhi bjp president adesh gupta told ndtv today adding party allow corruption act watchdog mcddelhi clean mcd good work priority addedearlier bjp suggested aap may majority mcd polls mayors election still open game noting chandigarh rival largest party mayor bjpnow electing mayor delhi,https://www.ndtv.com/india-news/bjp-backtracks-on-open-race-for-mayor-remark-after-delhi-civic-poll-loss-3592351,bjp announced next mayor delhi aam aadmi party allow corruption act watchdog aap may majority mayors election still open game
273,going meeting top congress leaders newly elected mlas de next chief minister senior leader rajiv shukla told reporters dividepratibha singhs supporters gathered outside meeting venue oberoi cecil shimla stopped convoy chhattisgarh chief minister bhupesh baghel one central leaders sent party observerin video congress workers seen surrounding mr baghels car raising slogans favour pratibha singh wife former chief minister virbhardra singh died last year pratibha singh appointed partys state chief earlier yearthere least three candidates top job sukhvinder singh sukhu mukesh agnihotri harshwardhan chauhansupporters sukhvinder sukhu also gathered outside hotel push leader,https://www.ndtv.com/india-news/drama-show-of-strength-ahead-of-congress-meet-on-himachal-chief-minister-3593077,pratibha singhs supporters gathered outside meeting venue stopped convoy chhattisgarh chief minister bhupesh baghel raising slogans favour sukhvinder singh sukhus supporters also gathered outside hotel push leader
274,sign growing trouble congress victory himachal pradesh party workers blocked convoy one leaders today show support pratibha singh frontrunner chief ministerpratibha singhs supporters gathered outside oberoi cecil shimla stopped convoy chhattisgarh chief minister bhupesh baghel one central leaders sent himachal pradesh de chief ministerin video workers seen surrounding mr baghels car raising slogans favour pratibha singh congress mp led partys himachal pradesh campaign contest pollsearlier today pratibha singh chief congress himachal pradesh said groupism everybody usms singh transmitting clear messages wants chief minister,https://www.ndtv.com/india-news/himachal-pradesh-congress-chief-pratibha-singhs-supporters-stop-bhupesh-baghels-convoy-in-shimla-ahead-of-party-meeting-3592504,party workers himachal pradesh blocked convoy chhattisgarh chief minister bhupesh baghel support pratibha singh frontrunner chief minister ms singh transmitting clear messages wants chief minister
275,region wise analysis gujarat assthembly results shows ruling bharatiya ta party bjp swept saurashtra winning seats regaining hold region congress held sway polls bagging many seats congress party managed win three seats far cry seats electionsthe aam aadmi party aap maiden gujarat assthembly elections managed bag four seats one seat congress tally region samajwadi party candidate kandhal jadeja kutiyanabjp polled per cent votes saurashtra congress got per cent aap secured per centin elections congress seats bjp bagged seats ncp got one seatthe congress secured vote percentage bjp elections,https://www.ndtv.com/india-news/gujarat-polls-in-saurashtra-a-key-gujarat-region-congresss-seat-count-dropped-from-28-to-3-3591414,bharatiya ta party bjp seats saurashtra regaining hold congress aam aadmi party aap bagged four seats
276,aam aadmi party aap contested assthembly polls himachal pradesh first time drew blank securing per cent total votes cast several constituencies polling less notathe none option allows voters indicate wish vote options available altogether nota vote share per centin constituencies dalhousie kasumpti chopal arki chamba churah people voted nota aapthe poor performance aap dashed hope themerging strong third force state challenge hegthemony bjp congress alternately ruling state almost four des,https://www.ndtv.com/india-news/aap-draws-blank-in-hp-assembly-polls-scores-less-than-nota-on-several-seats-3590443,aam aadmi party aap contested assthembly polls himachal pradesh first time securing total votes cast none option allowed voters indicate wish vote options available constituencies dalhousie kasumpti chopal arki chamba churah people voted nota aap poor performance aap dashed hopes themerging strong third force challenge hegthemony bjp congress
277,number women candidates winning gujarat assthembly polls rose inally ththem themerged victorious time compared last electionout winners belong bharatiya ta party bjp one congress total women candidates different political parties independents fray timein number winning women candidates stood election women one ththem died mber seat fell vacantthis time bjp given tickets total women grand old party fielded candidatessome successful bjp women candidates attributed victory hard work party workers leadership prime minister narendra modi state bjp chief paatil,https://www.ndtv.com/india-news/15-out-of-139-women-candidates-won-gujarat-assembly-polls-14-of-them-from-bjp-3592592,number women candidates winning gujarat assthembly polls rose inally belonging bharatiya ta party bjp one congress bjp given tickets women grand old party fielded successful bjp women candidates attributed victory hard work leadership prime minister narendra modi state bjp chief paatil
