Input_Text,,Source,,Summary
"Union Minister Hardeep Singh Puri on Thursday said that the Gujarat Election Result trends are the actual manifestation of development works done by the Bharatiya Janata Party (BJP).""I'm commenting on something which was widely expected. It's the actual manifestation of the kind of development-based work that BJP under the leadership of PM has been undertaking,"" Union Minister Puri said while commenting on the counting trends after the first few hours.""It's a model for the whole country,"" said the Union Minister of Housing & Urban Affairs, and Petroleum and Natural.Commenting on the Municipal Corporation of Delhi (MCD) poll results declared on Wednesday which the Aam Aadmi Party (AAP) won with 134 seats against the BJP's 104 seats, Mr. Puri said, ""Our (BJP's) vote share has gone up by 12 per cent while the Aam Aadmi Party (AAP)'s vote share has come down.",,https://www.ndtv.com/india-news/actual-manifestation-of-development-done-hardeep-singh-puri-on-gujarat-result-3588495,,
"The Congress will close 2022 with a handful of problems in Gujarat, where it managed to win only 16 seats in the assembly, as the party is likely to lose the post of the Leader of Opposition.Gujarat's assembly has 182 seats and a party needs at least 10 per cent strength to send a Leader of Opposition, or LoP. The Congress with its worst ever performance in Prime Minister Narendra Modi's home state doesn't have the numbers needed to appoint a LoP.In the centre too, the Congress couldn't send a LoP after two national elections, one in 2014 and the other in 2019, as it won only 44 and 52 seats, respectively. It tried to make Mallikarjun Kharge the LoP, but the then Lok Sabha Speaker Sumitra Mahajan blocked the attempt, citing rules. A party needs 55 seats to send a LoP in parliament.",,https://www.ndtv.com/india-news/gujarat-election-results-2022-in-more-trouble-congress-may-lose-leader-of-opposition-in-gujarat-3589106,,
"BJP workers danced in joy as the saffron camp went into a festive mood as trends reflected the BJP was all set to return to power for the record seventh term in Gujarat.Hundreds of BJP workers thronged the party office in capital Gandhinagar as they danced and distributed sweets outside state party headquarters, as senior leaders started pouring in.""It is a victory of the party's double-engine development agenda. The massive verdict reflects people's trust in Prime Minister Narendra Modi and the BJP. It is a victory of the agenda of development that the party has carried out in the state,"" Gujarat BJP spokesperson Yamal Vyas told PTI.On the Congress's dismal performance, Vyas said, ""The Congress should learn its lessons now as negative politics won't take them anywhere. The Congress has been wiped out by the masses from the state,"" he said.",,https://www.ndtv.com/india-news/gujarat-results-development-beats-negative-politics-in-gujarat-bjps-attack-on-congress-3588034,,
Sweets being distributed to supporters in Shimla after the party took a significant lead in the polls.Congress workers burn firecrackers outside the party headquarter in New DelhiHimachal Pradesh Congress chief and wife of former chief minister Virbhadra SinghPratibha Singh shows a victory sign.Congress leader Pawan Khera celebrates with supporters at the Congress headquarters in New Delhi.Party workers carry leader SS Sukhu on their shoulders in Hamirpur as they celebrate Congress crossing the majority mark of 35 seats..,,https://www.ndtv.com/india-news/congress-leaders-workers-celebrate-himachal-win-with-sweets-firecrackers-3588914,,
"BJP workers danced in joy as the saffron camp went into a festive mood as trends reflected the BJP was all set to return to power for the record seventh term in Gujarat.Hundreds of BJP workers thronged the party office in capital Gandhinagar as they danced and distributed sweets outside state party headquarters, as senior leaders started pouring in.""It is a victory of the party's double-engine development agenda. The massive verdict reflects people's trust in Prime Minister Narendra Modi and the BJP. It is a victory of the agenda of development that the party has carried out in the state,"" Gujarat BJP spokesperson Yamal Vyas told PTI.On the Congress's dismal performance, Vyas said, ""The Congress should learn its lessons now as negative politics won't take them anywhere. The Congress has been wiped out by the masses from the state,"" he said.",,https://www.ndtv.com/india-news/gujarat-results-development-beats-negative-politics-in-gujarat-bjps-attack-on-congress-3588034,,
"In a huge upset, the Bharatiya Janata Party has wonÃ‚ in Uttar Pradesh's Rampur Assembly constituency, stronghold of Samajwadi Party leader Azam Khan and his family, where the Akhilesh Yadav-led party had alleged that people were not allowed to vote and were beaten with sticks so that they would not come out on Monday. The constituency had recorded dismal voter turnout, with less than 40 per cent of eligible voters turning up at the polling stations.By-election in Rampur Sadar was necessitated due to the disqualification of SP MLA and party strongman Azam Khan following his conviction in a 2019 hate speech case.The win in Rampur isÃ‚ a big victory for the BJP, which has a sizeable Muslim population.Ã‚ The BJP hadÃ‚ never won the seat, while Azam Khan and his family members have won itÃ‚ continuously since 2002.Ã‚ Azam Khan himself won the seat between 1980 and 1993 on tickets by different parties.",,https://www.ndtv.com/india-news/rampur-by-election-results-2022-bjp-leading-in-up-seat-where-samajwadi-party-alleged-murder-of-democracy-3588933,,
"Kripal Parmar, the BJP rebel in Himachal Pradesh who did not quit the contest even after a reported phone call from Prime Minister Narendra Modi, lost the election.Kripal Parmar, 63, who contested from the Fatehpur seat as an independent candidate, finished third with just 2,800 votes.The Congress won the Himachal Pradesh election, beating exit poll predictions of a narrow victory for the incumbent BJP.Mr Parmar, a former BJP MP, is among the slew of rebels who seem to have dragged the BJP's tally down in the hill state that has traditionally denied any party a second term.The Congress's Bhavani Singh Pathania won in Fatehpur, defeating his BJP rival Rakesh Pathania.Reports suggested that PM Modi tried to persuade Mr Parmar to stand down. The rebel's alleged phone call with the Prime Minister went viral.Mr Parmar had been upset with his party since last year, when he was not picked for the Fatehpur by-election.",,https://www.ndtv.com/india-news/kripal-parmar-bjp-rebel-who-didnt-budge-even-after-pms-call-trailing-in-himachal-3588059,,
"With emerging trends pointing at a massive lead for the BJP in the Gujarat Assembly elections, despite the party being in power in the state for nearly three decades, Defence Minister and former party president Rajnath Singh today said that there is pro-incumbency in the coastal state.""There is pro-incumbency in Gujarat. We are creating a new record in Gujarat as the people of the state have immense faith in Prime Minister Narendra Modi,"" Rajnath Singh told reporters here as BJP showed a clear lead in the western state.Trends emerging from the counting of votes that started at 8 am, showed the Bharatiya Janata Party leading on 149 of the total 182 seats, while the Congress is placed a distant second on 18 seats. The majority mark is 92.The Arvind Kejriwal-led Aam Aadmi Party (AAP) is leading on eight seats and is in the third spot on the list.",,https://www.ndtv.com/india-news/pro-incumbency-in-gujarat-we-are-creating-new-record-rajnath-singh-3588143,,
"Shiv Sena (UBT) leader Sanjay Raut on Thursday said the Gujarat Assembly election results, wherein the ruling BJP has put up an impressive performance, were on expected lines and added that people suspect whether there was a tacit understanding between the saffron party and the AAP.Counting of votes for a new assembly in Gujarat got underway on Thursday morning, with early trends pointing to a sweeping victory for the Bharatiya Janata Party (BJP) which has not lost an election in the state since 1995. As per the latest trends of the Gujarat Assembly elections, the BJP is seen inching towards an all-time high tally of 149 seats in the 182-member House; Congress is ahead in 19, and Aam Aadmi Party (AAP) in 9 seats.",,https://www.ndtv.com/india-news/bjps-big-win-in-gujarat-is-on-expected-line-says-shiv-sena-leader-sanjay-raut-3588208,,
"Rivaba Jadeja, the wife of cricketer Ravindra Jadeja, and the Bharatiya Janata Party candidate from the Jamnagar North constituency in the Gujarat Assembly elections, has won with over 57 per cent vote share. Aam Aadmi Party's Karshanbhai Karmur, with 23 per cent votes, was her closest competitor, and Bipendrasinh Chatursinh Jadeja from Congress came third with 15.5 per cent votes.A relative of Congress veteran Hari Singh Solanki, Rivaba Jadeja joined the BJP in 2019, three years after marrying into a family mostly of Congress supporters. Earlier, her father-in-law had appealed to people to vote for the Congress in a video that went viral. Her sister-in-law Naynaba Jadeja, a Congress leader, also campaigned for her party candidate.Naynaba Jadeja, her sister-in-law, had said it's not ""Jadeja versus Jadeja"" in Jamnagar as there were many families like this in Jamnagar with ideological differences.""My love for my brother stays the same.",,https://www.ndtv.com/india-news/bjps-rivaba-jadeja-cricketer-ravindra-jadejas-wife-wins-gujarat-seat-3589149,,
"The results Himachal Pradesh Assembly election and the Delhi civic polls ""exposed the BJP's vulnerability"" and brought to the fore the ""limits of the much-touted Narendra Modi factor"", the CPI(M) said on Thursday.About the poll trend in Gujarat where the BJP was looking to get more than 150 seats in the 182-member assembly, the left party termed it ""a confirmation of the deep communal polarization engineered by the BJP-RSS over the last three decades"".Commenting on the Himachal Pradesh trends showing Congress surging ahead of the BJP on 39 of the total 68 seats in the hill state, the CPI(M) said it was a ""stinging defeat"" for the saffron party.Accusing the BJP of deploying ""all its resources and the state machinery to try to retain power"", the Left party said, ""However, the popular discontent over BJP misrule prevailed.",,https://www.ndtv.com/india-news/limit-of-bjps-modi-factor-exposed-in-himachal-delhi-civic-poll-cpi-m-3589427,,
"Rajnath Singh, the defence minister of India and senior BJP leader, credited Prime Minister Narendra Modi's popularity and credibility for the party's historic win in the Gujarat assembly polls. The BJP is set for a landslide victory in Gujarat to retain power for a seventh straight term and is likely to break previous records by winning the highest number of seats in any assembly election in the state.Singh said in a series of tweets that the BJP's ""historic victory"" in the Gujarat elections demonstrates the party's commitment to development, good governance, and public welfare.",,https://www.ndtv.com/india-news/pms-popularity-and-his-credibility-is-the-reason-for-bjps-historic-win-rajnath-singh-3588610,,
"With Congress' win, Himachal Pradesh has stuck to its tradition of voting out the incumbent government. For nearly four decades, it has switched between the BJP and the Congress, denying both parties a consecutive term.The BJP had been banking on the achievements of PM Modi for a smooth transition to a second term, even though the state diligently swings between the BJP and the Congress every five years.AAP practically had dropped out of the race in Himachal to focus its energies in Gujarat and Delhi.Last Updated at 4:30 PM.",,https://www.ndtv.com/india-news/himachal-election-results-2022-full-list-of-wining-candidates-3588925,,
"""I thank the people of Vadgam for giving me a positive mandate. This victory shows the trust and faith bestowed upon me by my constituents. This also brings upon me the responsibility to further the cause of the poor and marginalized sections of the society,"" Mr Mevani tweeted.In the 2017 Gujarat assembly election, Mr Mevani won the Vadgam constituency as an Independent MLA. The Congress extended support to him by not fielding any candidate in the constituency.Mr Mevani, 41, is the convener of the Rashtriya Dalit Adhikar Manch, a forum fighting for Dalit rights.Vadgam is a reserved seat for the scheduled castes (SCs), where Muslim voters play a decisive role. Muslim voters, estimated to be around 90,000, account for a third of Vadgam's 2.94-lakh electorate. There are about 44,000 dalit voters and 15,000 Rajputs. The rest comprise mostly OBCs.",,https://www.ndtv.com/india-news/congress-jignesh-mevani-wins-vadgam-seat-again-3589144,,
"The results Himachal Pradesh Assembly election and the Delhi civic polls ""exposed the BJP's vulnerability"" and brought to the fore the ""limits of the much-touted Narendra Modi factor"", the CPI(M) said on Thursday.About the poll trend in Gujarat where the BJP was looking to get more than 150 seats in the 182-member assembly, the left party termed it ""a confirmation of the deep communal polarization engineered by the BJP-RSS over the last three decades"".Commenting on the Himachal Pradesh trends showing Congress surging ahead of the BJP on 39 of the total 68 seats in the hill state, the CPI(M) said it was a ""stinging defeat"" for the saffron party.Accusing the BJP of deploying ""all its resources and the state machinery to try to retain power"", the Left party said, ""However, the popular discontent over BJP misrule prevailed.",,https://www.ndtv.com/india-news/limit-of-bjps-modi-factor-exposed-in-himachal-delhi-civic-poll-cpi-m-3589427,,
